"","symbol","EntrezGene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000037405","Icam1","15894",265.681423144244,0.745832875056447,0.10558438120201,7.06385609846479,1.61944453639697e-12,1.22169068239477e-10
"ENSMUSG00000015839","Nfe2l2","18024",2006.64507279062,0.375855327722665,0.0532983752651754,7.05190966615158,1.76478765903618e-12,1.32717546920955e-10
"ENSMUSG00000024338","Psmb8","16913",267.077586858821,0.956425843764698,0.135919197079213,7.03672376174571,1.96812483993382e-12,1.47548050694727e-10
"ENSMUSG00000024349","Sting1","72512",334.346885854268,0.796226276922066,0.113266393153159,7.02967804267771,2.07010647529572e-12,1.54711528968918e-10
"ENSMUSG00000031610","Scrg1","20284",1068.02812126737,0.401481638881579,0.0571186798276936,7.0289026303252,2.08164174572188e-12,1.55091977123211e-10
"ENSMUSG00000036594","H2-Aa","14960",526.044212516824,1.70759275857155,0.243329660262115,7.01761041679889,2.25694788822155e-12,1.67634107808802e-10
"ENSMUSG00000022587","Ly6e","17069",11734.1982022224,0.29325991241436,0.0417950833425857,7.01661269605731,2.27311570433515e-12,1.68315475153309e-10
"ENSMUSG00000044350","Lacc1","210808",517.527375031955,0.545800422956192,0.0780650974417015,6.99160624712974,2.71756703579883e-12,2.00608131032205e-10
"ENSMUSG00000062585","Cnr2","12802",63.2760102227508,1.98908915803051,0.284771401233214,6.98486276858098,2.85134554649642e-12,2.09839848857603e-10
"ENSMUSG00000028238","Atp6v0d2","242341",62.5382490714414,5.8421514388453,0.839532294622123,6.95881680343802,3.43142372489051e-12,2.51759792498446e-10
"ENSMUSG00000037321","Tap1","21354",499.760503909249,0.769771986935885,0.110713436728768,6.95283255294222,3.5802356243405e-12,2.61879544984055e-10
"ENSMUSG00000013707","Tnfaip8l2","69769",174.501509609558,1.24149793491042,0.179124120867223,6.93093665386742,4.18063236851884e-12,3.04869448328503e-10
"ENSMUSG00000023249","Parp3","235587",642.458827846165,0.585865468343861,0.085149875146871,6.8804031401494,5.96834154835269e-12,4.33921871181594e-10
"ENSMUSG00000028413","B4galt1","14595",863.114345954622,0.472812385960703,0.0687887123890266,6.87340073014839,6.26891393177079e-12,4.54401848698988e-10
"ENSMUSG00000029119","Man2b2","17160",3665.98822531904,0.356306157091072,0.0519222005275433,6.8623084821311,6.77565465242952e-12,4.89658045677827e-10
"ENSMUSG00000042228","Lyn","17096",1056.64026805011,0.485884759625408,0.0709764767914399,6.84571539177904,7.60946310927409e-12,5.48268651870303e-10
"ENSMUSG00000040713","Creg1","433375",3101.22838242182,0.336608592731477,0.049203574073969,6.84114109730006,7.8564825712787e-12,5.6437687485917e-10
"ENSMUSG00000028599","Tnfrsf1b","21938",600.96802782291,0.527667285647175,0.0773365206427057,6.82300265465775,8.91570077184042e-12,6.38560532959344e-10
"ENSMUSG00000038811","Gngt2","14710",131.675890822409,1.0268763723414,0.151644199278243,6.77161656844681,1.27351289531372e-11,9.094091342945e-10
"ENSMUSG00000026380","Tfcp2l1","81879",793.310337773387,0.466732253936973,0.0690559233990347,6.75875769903175,1.39179924815077e-11,9.90936358187818e-10
"ENSMUSG00000062545","Tlr12","384059",102.602096264979,1.25139304777317,0.185502499837426,6.74596325585848,1.52015089739429e-11,1.0791277683125e-09
"ENSMUSG00000027775","Mfsd1","66868",2668.96212829038,0.260766456106858,0.0386949598616602,6.73902898566463,1.59448594842645e-11,1.12856777496713e-09
"ENSMUSG00000026866","Kynu","70789",25.4762459559986,2.48958957358834,0.370694364960419,6.71601677531346,1.86759302775886e-11,1.31799490360754e-09
"ENSMUSG00000047810","Ccdc88b","78317",513.675164624271,0.54076907191813,0.0808228233715178,6.6907966012568,2.2195899314716e-11,1.56182548832936e-09
"ENSMUSG00000028465","Tln1","21894",8672.43977242949,0.195069235196066,0.0292314317864886,6.67326994520436,2.50165615448036e-11,1.75517071013323e-09
"ENSMUSG00000031209","Heph","15203",823.033264414826,-0.383969471254988,0.0575462795731802,-6.67235960522354,2.51722824927359e-11,1.76096214589445e-09
"ENSMUSG00000053931","Cnn3","71994",6391.69938108235,0.283764157022552,0.0426137982376954,6.65897358972193,2.75746474906768e-11,1.92343157061779e-09
"ENSMUSG00000069892","9930111J21Rik2","245240",304.59934814514,0.565080249702258,0.0849381348295425,6.65284504817872,2.87480816367257e-11,1.99948723869307e-09
"ENSMUSG00000033192","Lpcat2","270084",1130.65559414532,0.419145834724017,0.0630848308600795,6.64416198013864,3.04947071331548e-11,2.1148562742345e-09
"ENSMUSG00000031875","Cmtm3","68119",839.1650276421,0.471596879941349,0.0710849098966702,6.63427555337507,3.26100137743428e-11,2.25505741804471e-09
"ENSMUSG00000022106","Rcbtb2","105670",2458.37753358742,0.314570038619972,0.0474492338039069,6.62961260702318,3.36568995151462e-11,2.3207830568252e-09
"ENSMUSG00000031765","Mt1","17748",10282.8832639769,0.341207159865735,0.05161014352469,6.61124222029152,3.81108303023754e-11,2.62039180350475e-09
"ENSMUSG00000020009","Ifngr1","15979",1513.21990057353,0.306574475466448,0.0463945982454826,6.60797780475013,3.89605080843618e-11,2.66994120915732e-09
"ENSMUSG00000034422","Parp14","547253",713.781346715047,0.62507578928435,0.0945991583114787,6.60762527322088,3.90533681954447e-11,2.66994120915732e-09
"ENSMUSG00000105987",NA,NA,496.556376811737,0.523228823181506,0.0796462562607837,6.56940888054187,5.05153955510471e-11,3.44377618678739e-09
"ENSMUSG00000039264","Gimap3","83408",31.4848809620656,2.18587378981427,0.333148206383259,6.56126537058287,5.33530741459442e-11,3.62695403763319e-09
"ENSMUSG00000061232","H2-K1","14972",3640.16088927064,0.776840658233346,0.119047783204879,6.52545253107669,6.77965275218919e-11,4.59584066144881e-09
"ENSMUSG00000036181","H1f2","50708",1799.59808377908,0.360699146319854,0.0554461761193106,6.50539264499849,7.74907076205184e-11,5.23824123283083e-09
"ENSMUSG00000022303","Dcstamp","75766",18.4305120219666,2.98633350462893,0.459326317354839,6.50155105813789,7.94960450507545e-11,5.35874600601235e-09
"ENSMUSG00000024079","Eif2ak2","19106",1062.82828841352,0.502893406393838,0.0776311366649543,6.47798587008018,9.2955055938977e-11,6.24850117645665e-09
"ENSMUSG00000030745","Il21r","60504",224.98506808771,0.9782742746727,0.151504724153863,6.45705459111094,1.06760394355329e-10,7.15651501437603e-09
"ENSMUSG00000027422","Rrbp1","81910",8175.40126003916,0.242763673328691,0.0376128367696536,6.45427716115671,1.08736647358873e-10,7.26874282969797e-09
"ENSMUSG00000027315","Spint1","20732",281.311790846496,0.652288199238429,0.101128775920076,6.45007509785288,1.11794740732696e-10,7.45246658097596e-09
"ENSMUSG00000002265","Peg3","18616",72627.7683430566,-0.154966252817909,0.0240502779725025,-6.44342876182501,1.16804108159295e-10,7.76489188633542e-09
"ENSMUSG00000046879","Irgm1","15944",1134.33885226839,0.6199061549199,0.096301390002838,6.43714649291803,1.2174042705627e-10,8.07075310498388e-09
"ENSMUSG00000049775","Tmsb4x","19241",26006.222976111,0.22968992999035,0.035736969737664,6.42723576387268,1.29945201756426e-10,8.59102000073737e-09
"ENSMUSG00000021466","Ptch1","19206",13185.0416918826,-0.215065470369742,0.0334983090112679,-6.42018886079893,1.36105382373204e-10,8.97363295016753e-09
"ENSMUSG00000037318","Traf3ip3","215243",100.67070289702,1.31962999940833,0.205772198472125,6.41306264503506,1.42624876635239e-10,9.37778048149458e-09
"ENSMUSG00000030104","Edem1","192193",2887.13256432794,0.256653497584869,0.0400318984094842,6.41122474281818,1.44355205656772e-10,9.46568943904694e-09
"ENSMUSG00000028268","Gbp3","55932",584.27989958457,0.816720539872225,0.127560607761029,6.40260778156734,1.52745225524195e-10,9.98862459847762e-09
"ENSMUSG00000089929","Bcl2a1b","12045",26.2747519122909,1.95596864327583,0.305531272471377,6.40186069155676,1.53494690419041e-10,1.00104328589003e-08
"ENSMUSG00000032434","Cmtm6","67213",3021.85586844141,0.247086263973538,0.0386277463276422,6.39660056472728,1.58874211563933e-10,1.03332645980704e-08
"ENSMUSG00000028459","Cd72","12517",95.4239130383909,1.09554798283863,0.171355735881593,6.39341296165103,1.62223355835671e-10,1.05226551433569e-08
"ENSMUSG00000050370","Ch25h","12642",71.0103102197215,1.50571517984611,0.235622858439266,6.39036123158749,1.65494331425743e-10,1.07059706606465e-08
"ENSMUSG00000045382","Cxcr4","12767",214.015267303463,0.790998066589963,0.123874856288631,6.3854610232356,1.70881865329596e-10,1.10248581478733e-08
"ENSMUSG00000045322","Tlr9","81897",316.414888644523,0.755355602769023,0.11859443662165,6.36923302885467,1.89975785953655e-10,1.22239767084885e-08
"ENSMUSG00000058099","Nfam1","74039",491.21831982382,0.602301820303798,0.0946322015012204,6.36466034551707,1.95722361200016e-10,1.25601563260757e-08
"ENSMUSG00000030111","A2m","232345",3156.3351280258,0.682592083182122,0.107461852801955,6.35194783436398,2.12605427943474e-10,1.36073128283503e-08
"ENSMUSG00000032698","Lmo2","16909",1575.06323010525,0.395518178182627,0.0623669248498736,6.34179381354296,2.27105133978877e-10,1.44967773188373e-08
"ENSMUSG00000073492",NA,NA,38.2495058957985,1.83130302848194,0.289903626206012,6.31693729550171,2.66797769625564e-10,1.69854188519556e-08
"ENSMUSG00000031447","Lamp1","16783",23095.2195595114,0.208137494999376,0.0330208481799828,6.3032146801592,2.91534637867856e-10,1.85112956735883e-08
"ENSMUSG00000019978","Epb41l2","13822",10335.5524023535,0.212563912157503,0.0337852822220857,6.29161274309404,3.14184496940151e-10,1.98969734706966e-08
"ENSMUSG00000054626","Xlr","22441",82.7578384768588,1.31235305577317,0.208615565440925,6.29077246944358,3.15890060771327e-10,1.99524785103989e-08
"ENSMUSG00000002233","Rhoc","11853",1185.32242466886,0.334997280141609,0.0534622185954016,6.2660564589892,3.70306118072477e-10,2.33283160508224e-08
"ENSMUSG00000023328","Ache","11423",8346.95569919916,-0.278754649851459,0.0444973040755106,-6.26452895614576,3.73954070827225e-10,2.3496618053413e-08
"ENSMUSG00000036560","Lgi4","243914",2290.39194455398,0.310257091033594,0.0495461406024117,6.26198301747223,3.80112344209241e-10,2.38213634463422e-08
"ENSMUSG00000067274","Rplp0","11837",13443.4259477769,0.205998141079882,0.0329229382237259,6.25697924286204,3.92505629984084e-10,2.45341506118623e-08
"ENSMUSG00000015314","Slamf6","30925",39.5764666309599,1.73824294871056,0.27832701041343,6.24532612242181,4.22916769722024e-10,2.62984291042907e-08
"ENSMUSG00000035673","Sbno2","216161",3248.93913933174,0.327076369641313,0.0523686443778007,6.24565278569559,4.22033760813528e-10,2.62984291042907e-08
"ENSMUSG00000035237","Lcat","16816",2354.97246332577,0.331019749201114,0.0530787116758771,6.23639381495301,4.47773009510621e-10,2.77723130769925e-08
"ENSMUSG00000034786","Gpsm3","106512",209.868646299836,0.725191533388258,0.116582254934786,6.22042808996889,4.95800260927017e-10,3.06720649851122e-08
"ENSMUSG00000009585","Apobec3","80287",435.044486135189,0.658987100483723,0.106019025036328,6.21574382765657,5.10820835053272e-10,3.15202651168128e-08
"ENSMUSG00000042659","Arrdc4","66412",701.124887858167,0.434124008307984,0.0699562321657229,6.20565166059209,5.4470711736946e-10,3.35252603056165e-08
"ENSMUSG00000106847","Peg13","353342",40497.634292161,-0.123750964715888,0.0199869295743309,-6.19159457462748,5.95585844974321e-10,3.6563197345171e-08
"ENSMUSG00000030844","Rgs10","67865",1834.03243281014,0.363285862081708,0.0588378755430405,6.17435382784956,6.64346115689057e-10,4.06806342851327e-08
"ENSMUSG00000037706","Cd81","12520",24854.2122624912,0.197103042300937,0.0319416580446599,6.17072044367117,6.79795235629858e-10,4.15209958005902e-08
"ENSMUSG00000032648","Pygm","19309",5418.89752312411,-0.210070859183875,0.034368669475636,-6.11227790859912,9.82189449442138e-10,5.98389597489242e-08
"ENSMUSG00000032596","Uba7","74153",478.014588951336,0.691256065742349,0.113329961267135,6.09949970875715,1.06400954014134e-09,6.46600747058113e-08
"ENSMUSG00000037731","Themis2","230787",172.509159034277,0.872171140526427,0.143110506763027,6.09438929575333,1.09856024455377e-09,6.65915674689834e-08
"ENSMUSG00000097194",NA,NA,28.5683266097028,2.17857747618178,0.357616272628886,6.09194167862319,1.11549326564659e-09,6.7448104115038e-08
"ENSMUSG00000099974","Bcl2a1d","12047",16.6906051522306,3.6413338855047,0.598902164999412,6.08001456382827,1.20171632105114e-09,7.24794568072575e-08
"ENSMUSG00000003812","Dnase2a","13423",535.888805870332,0.547971261633815,0.0901417651931579,6.07899413173915,1.20938784773355e-09,7.27597963892697e-08
"ENSMUSG00000000594","Gm2a","14667",6834.3378774989,0.22987903065933,0.0379193166743119,6.06231996830944,1.34171955352036e-09,8.05199028814651e-08
"ENSMUSG00000026958","Dpp7","83768",2206.6618624492,0.241957514595995,0.0399335615989513,6.05900162439678,1.36969010072403e-09,8.19940106316509e-08
"ENSMUSG00000030235","Slco1c1","58807",4472.66358927013,-0.233112562371772,0.0385334656617188,-6.04961319644182,1.45194016557575e-09,8.67020845771228e-08
"ENSMUSG00000041707","Tmem273","69069",68.6800557526941,1.15899428816771,0.192692761197479,6.01472666105985,1.80190482550569e-09,1.07333761449986e-07
"ENSMUSG00000066026","Dhrs3","20148",1646.72396362996,0.351619439216998,0.0586554447375664,5.99465984428552,2.03911809330455e-09,1.21163893618207e-07
"ENSMUSG00000021306","Gpr137b","83924",1687.46060593346,0.314497398628696,0.0524846007903649,5.99218425771911,2.07041148118259e-09,1.22720325848914e-07
"ENSMUSG00000028673","Fuca1","71665",3026.7284910499,0.273876532770536,0.0457255649547154,5.98957132715082,2.1039484528583e-09,1.2440176785758e-07
"ENSMUSG00000028583","Pdpn","14726",1028.77810430619,0.462734807565061,0.077452342950046,5.9744455744032,2.30873992895964e-09,1.36176045074544e-07
"ENSMUSG00000040997","Abhd4","105501",6206.76134522369,0.246794005479546,0.0413375303858568,5.97021648792025,2.36938979066601e-09,1.39411651130508e-07
"ENSMUSG00000024334","H2-Oa","15001",30.6641347916553,1.98749802170171,0.333340830309405,5.96235996609514,2.48620693569019e-09,1.45928219286304e-07
"ENSMUSG00000027947","Il6ra","16194",843.023633972125,0.382998171081198,0.0642979353692026,5.95661694083953,2.57512868157092e-09,1.50779736549888e-07
"ENSMUSG00000051735","Rinl","320435",244.561363810639,0.601341237891853,0.101301047819739,5.93617984052759,2.91739780803591e-09,1.70405772452389e-07
"ENSMUSG00000028970","Abcb1b","18669",413.471480957889,0.636343425322756,0.107206013062059,5.93570646969578,2.92582857742247e-09,1.70484418197752e-07
"ENSMUSG00000074457","S100a16","67860",4268.59825927381,0.274612211388417,0.046296143190341,5.93164338246022,2.99917487580623e-09,1.74336095135934e-07
"ENSMUSG00000045502","Hcar2","80885",79.9477208497466,4.27129988834431,0.720671012698016,5.92683736834871,3.0882455115325e-09,1.79081031891638e-07
"ENSMUSG00000031431","Tsc22d3","14605",6394.11898061543,-0.330257103730148,0.0558382179543437,-5.91453516658043,3.32814128086175e-09,1.92528172894082e-07
"ENSMUSG00000022575","Gsdmd","69146",245.26581031101,0.746456087142002,0.126328960550479,5.90882790366765,3.44550417931848e-09,1.98839467806473e-07
"ENSMUSG00000059991","Nptx2","53324",3873.80592678835,-0.432776152256195,0.0733689531495325,-5.89862787566505,3.66536840616863e-09,2.11021748072843e-07
"ENSMUSG00000092274","Neat1","66961",21298.0331335019,0.332991854218533,0.0564871407360727,5.89500282505687,3.74674971187318e-09,2.1519220003873e-07
"ENSMUSG00000031349","Nsdhl","18194",2247.53930061738,0.235283011229513,0.0399294309159539,5.89247093765881,3.80463025663821e-09,2.17996255061901e-07
"ENSMUSG00000033016","Nfatc1","18018",959.319619761515,0.410690545069377,0.0698118210923759,5.88282240232562,4.03328644888148e-09,2.30548784779888e-07
"ENSMUSG00000026227","2810459M11Rik","72792",1194.3164443637,0.3877842951257,0.0663271258670768,5.84654151761138,5.01898345269863e-09,2.86212883386712e-07
"ENSMUSG00000055567","Unc80","329178",58166.4209141123,-0.155366706858618,0.0265832012755191,-5.84454465240415,5.07955780478297e-09,2.88534034933645e-07
"ENSMUSG00000075611",NA,NA,7.64549638528536,5.89558903628911,1.00875691191722,5.84441005225341,5.08366635411865e-09,2.88534034933645e-07
"ENSMUSG00000037742","Eef1a1","13627",156096.308386947,0.16621330363113,0.0284660674122569,5.83899775209419,5.2515778189078e-09,2.97362871087097e-07
"ENSMUSG00000052760","A630001G21Rik","319997",103.284453662284,0.857905093383475,0.147237797518136,5.82666345085609,5.65464831920269e-09,3.1943453474557e-07
"ENSMUSG00000022906","Parp9","80285",488.687037357121,0.528620810258745,0.0908483975314273,5.81871364407808,5.9302227591302e-09,3.34217355265734e-07
"ENSMUSG00000086109",NA,NA,34.4168534961443,1.59011938568828,0.273608764014841,5.81165369981361,6.18587017755192e-09,3.4781066781025e-07
"ENSMUSG00000036526","Card11","108723",50.2680076564096,1.77763489892266,0.306476179058287,5.8002383884608,6.62207106744053e-09,3.71468858363535e-07
"ENSMUSG00000026749","Nek6","59126",2718.01176934562,0.246548970297193,0.0426245663026463,5.78419891821601,7.28586879710165e-09,4.0775449442384e-07
"ENSMUSG00000022112","Gpc5","103978",2426.12352972725,-0.270332672035794,0.0467889217806556,-5.7777068106656,7.57256141452558e-09,4.22815987101063e-07
"ENSMUSG00000112023","Lilrb4b","14727",36.3076743504149,1.64552500375628,0.285467371566607,5.76431903487203,8.19881957366515e-09,4.56723595000583e-07
"ENSMUSG00000027423","Snx5","69178",6783.76452632938,0.184186379684726,0.0319727265187707,5.76073421753983,8.37488271530105e-09,4.65453931971639e-07
"ENSMUSG00000041670","Rims1","116837",24491.6535198783,0.181306826804262,0.0314822157216197,5.75902371063906,8.46018193666065e-09,4.69111240335803e-07
"ENSMUSG00000024663","Rab3il1","74760",1203.89199571623,0.351256960971401,0.0610742866936474,5.75130680990723,8.85562365855429e-09,4.89909386995653e-07
"ENSMUSG00000015850","Adamtsl4","229595",2057.14834748895,0.377313006961438,0.0660629701258234,5.71141452227789,1.12040968879626e-08,6.18409613781695e-07
"ENSMUSG00000029826","Zc3hav1","78781",1423.87608252179,0.383327832071414,0.0671472824257907,5.70876166872513,1.13801114262998e-08,6.24296864723497e-07
"ENSMUSG00000030966","Trim21","20821",275.245239868664,0.528665600257908,0.0926080586636752,5.7086349491232,1.13885860633125e-08,6.24296864723497e-07
"ENSMUSG00000043496","Tril","66873",6058.76099555267,-0.180277754351604,0.0315770563722612,-5.70913742643752,1.13550178603528e-08,6.24296864723497e-07
"ENSMUSG00000091649","Phf11b","236451",49.258778043563,1.62308174180788,0.284371046226599,5.70761954617044,1.14567150679514e-08,6.26604200250568e-07
"ENSMUSG00000016496","Cd274","60533",300.288387702529,0.697513756815828,0.122246860874513,5.70578051514818,1.15811154345439e-08,6.31971752680953e-07
"ENSMUSG00000037010","Apln","30878",2653.34731310625,-0.269277549305862,0.0472079446538076,-5.70407272082206,1.16978131694724e-08,6.36895642360529e-07
"ENSMUSG00000052384","Nrros","224109",554.017541977381,0.585233585788169,0.102618230875618,5.70301768793425,1.17704762874081e-08,6.39405218637641e-07
"ENSMUSG00000020256","Aldh1l2","216188",1146.9204270203,0.425839836594335,0.074691538326685,5.70131297512981,1.18888125458348e-08,6.44378995305212e-07
"ENSMUSG00000058755","Osm","18413",28.4369573703113,1.9496802301508,0.342214368216233,5.6972483075838,1.21756535864428e-08,6.58442929343247e-07
"ENSMUSG00000000562","Adora3","11542",62.2340153434736,1.15606734429908,0.202989195207291,5.69521615728619,1.23215714032668e-08,6.64839945783892e-07
"ENSMUSG00000037625","Cldn11","18417",13175.3378852943,0.275925705202185,0.0486687964255163,5.66945816349634,1.43249823824604e-08,7.71209621999796e-07
"ENSMUSG00000060519","Tor3a","30935",1049.3667239679,0.398824516817728,0.0705011334210377,5.65699439803216,1.54046789388971e-08,8.27485711304819e-07
"ENSMUSG00000021194","Chga","12652",13198.6479952186,-0.170382885302551,0.0301486493641656,-5.65142681002044,1.59121438841983e-08,8.52841297490493e-07
"ENSMUSG00000011884","Gltp","56356",4503.82697812696,0.266121211160401,0.0471405493949529,5.64527173688166,1.64920551788523e-08,8.81958461953514e-07
"ENSMUSG00000030339","Ltbr","17000",883.860092398622,0.398191606100908,0.0705599609086918,5.64330820160443,1.66813340382866e-08,8.90102668805693e-07
"ENSMUSG00000016194","Hsd11b1","15483",1592.63700262806,-0.273523086164719,0.0485437873003992,-5.63456420225517,1.75501571290382e-08,9.34390555996247e-07
"ENSMUSG00000027074","Slc43a3","58207",131.663440799537,1.08657801104491,0.192858571364616,5.63406647346069,1.76009126398151e-08,9.35024200170308e-07
"ENSMUSG00000026981","Il1rn","16181",9.83088064134903,4.23064848629675,0.751859587070612,5.62691300217393,1.83463196084417e-08,9.72476170434248e-07
"ENSMUSG00000046223","Plaur","18793",132.784608767002,1.03786319275396,0.184629629628423,5.62132521655771,1.89498156800166e-08,1.00225783371341e-06
"ENSMUSG00000027078","Ube2l6","56791",387.221404018165,0.464494341375523,0.0826417900747065,5.62057454171345,1.90323450100827e-08,1.00441531286763e-06
"ENSMUSG00000009376","Met","17295",558.851406981798,0.396983756411509,0.0707431496309783,5.61162117437969,2.00439855764281e-08,1.05548908730141e-06
"ENSMUSG00000030220","Arhgdib","11857",560.535609586596,0.480954090210248,0.085713728915383,5.61116750252515,2.00966121085383e-08,1.05594971701305e-06
"ENSMUSG00000067212","H2-T23","15040",1444.41879596768,0.375105836882175,0.0668664941769569,5.6097727494055,2.02592468541512e-08,1.06217598157984e-06
"ENSMUSG00000031662","Snx20","71607",140.273475466,0.926515737844003,0.165302140696244,5.60498329871331,2.08275046349579e-08,1.08959543269622e-06
"ENSMUSG00000052776","Oas1a","246730",96.8212585347396,1.26358508769088,0.225570190327051,5.6017379151865,2.12213255642917e-08,1.10779002105136e-06
"ENSMUSG00000071637","Cebpd","12609",464.223554889251,0.705657293452371,0.12601719313442,5.59969061284885,2.14734701429881e-08,1.11852610171214e-06
"ENSMUSG00000038179","Slamf7","75345",18.6805862537564,2.30954072773397,0.413272358211643,5.58842294153923,2.29141015840924e-08,1.19098888687081e-06
"ENSMUSG00000079298","Klrb1b","80782",10.1312883327121,4.07512220764056,0.730314971683241,5.57995161765362,2.40585496333275e-08,1.24777801061644e-06
"ENSMUSG00000046186","Cd109","235505",362.108959474699,0.575380027782202,0.103423905993349,5.56331751596393,2.64693639325442e-08,1.36986073771328e-06
"ENSMUSG00000029516","Cit","12704",21916.6991481185,-0.164896921931679,0.029697920687072,-5.55247364518221,2.81655190980762e-08,1.45451334140602e-06
"ENSMUSG00000031165","Was","22376",166.359091807696,0.83477720460444,0.150546578721106,5.54497625715493,2.93994061323735e-08,1.51498224534383e-06
"ENSMUSG00000021666","Gfm2","320806",3620.23248936623,0.212560540665308,0.0383462880493787,5.54318426835975,2.97020000028656e-08,1.52730476510462e-06
"ENSMUSG00000066258","Trim12a","76681",442.167659889444,0.528973679730353,0.095608307359748,5.53271670985628,3.15308505433407e-08,1.6178889516535e-06
"ENSMUSG00000000673","Haao","107766",49.1015285526586,1.22849638046673,0.222267196379306,5.52711511405515,3.2553937416265e-08,1.6668308594094e-06
"ENSMUSG00000027520","Zdbf2","73884",5768.67879094322,-0.298144859013619,0.0541238618282436,-5.50856588836455,3.61768832758436e-08,1.84840062852054e-06
"ENSMUSG00000112095","Sros1","319272",57.939879464679,1.3040884709721,0.237312815688021,5.49522986017957,3.90201829998669e-08,1.98945064383855e-06
"ENSMUSG00000110235","Gm5086","328314",112.131106169898,1.01126974123201,0.184244458572306,5.48873897792233,4.04813310037808e-08,2.05958399705282e-06
"ENSMUSG00000030894","Tpp1","12751",8138.97080304797,0.194811729731344,0.0355164875154666,5.48510687174534,4.13219525765542e-08,2.09791727585396e-06
"ENSMUSG00000050708","Ftl1","14325",4137.48411870012,0.333436421005001,0.0607987866924029,5.48426110362932,4.15201148141926e-08,2.10354013263904e-06
"ENSMUSG00000001418","Glmp","56700",2889.85842708088,0.248947575163772,0.0454544027741075,5.47686384531229,4.32930071882356e-08,2.18875255879178e-06
"ENSMUSG00000031647","Mfap3l","71306",7942.34207807763,0.256730539588803,0.046892050383758,5.4749267197266,4.3769269920812e-08,2.20819178332147e-06
"ENSMUSG00000044456","Rin3","217835",385.141152678157,0.512078527373367,0.0936640407122626,5.46718381439981,4.57241827284401e-08,2.30199258861906e-06
"ENSMUSG00000026222","Sp100","20684",541.5319531514,0.434962864439056,0.0795716203195758,5.46630648832029,4.59509552919738e-08,2.30857983110929e-06
"ENSMUSG00000022574","Naprt","223646",465.600093624641,0.492029539800126,0.0902733850821242,5.45043856893716,5.02457568830482e-08,2.51909195706366e-06
"ENSMUSG00000030748","Il4ra","16190",858.688083039984,0.409164455504858,0.0752191581856887,5.43963087827679,5.33910750105461e-08,2.67121875286651e-06
"ENSMUSG00000039682","Lap3","66988",5225.9238908676,0.217445910437336,0.0400391984189925,5.43082576633679,5.60938807660469e-08,2.80062083119278e-06
"ENSMUSG00000019122","Ccl9","20308",98.1008335388763,0.992711244199621,0.182829693772874,5.42970468152097,5.64473804449945e-08,2.81243521823767e-06
"ENSMUSG00000025058","Tasl","71398",34.71138062624,1.46357918632987,0.270048365984079,5.41969280575523,5.97015322712497e-08,2.96230386413943e-06
"ENSMUSG00000029204","Rhoh","74734",90.5526336366419,0.935108610754352,0.172537460318715,5.41974252447555,5.96849318021833e-08,2.96230386413943e-06
"ENSMUSG00000022014","Epsti1","108670",103.109079734195,1.09585514856994,0.202295025743181,5.41711366626066,6.05688378278996e-08,2.99915449038766e-06
"ENSMUSG00000040188","Scamp2","24044",2410.77268771065,0.23662348288029,0.043813475141135,5.40070108837662,6.63809543979061e-08,3.2802005494571e-06
"ENSMUSG00000064109","Hcst","23900",22.836906151512,1.99672959155479,0.369914227438385,5.3978177735469,6.74563282499199e-08,3.3265093019146e-06
"ENSMUSG00000016495","Plgrkt","67759",1272.85831849171,0.287658553016906,0.0533102536418034,5.39593292783244,6.81684100843158e-08,3.35475007909828e-06
"ENSMUSG00000028174","Rpe65","19892",157.160180816002,-0.749691140848327,0.13910084035416,-5.38955148609861,7.06337424856018e-08,3.46898165901226e-06
"ENSMUSG00000030934","Oat","18242",8531.52044788702,0.185419890281775,0.0344343254944449,5.38474001216281,7.2549436644347e-08,3.55580894673363e-06
"ENSMUSG00000036461","Elf1","13709",881.752425087187,0.349226000281245,0.0648677406100873,5.38366215620802,7.29854352401203e-08,3.56990751840141e-06
"ENSMUSG00000055866","Per2","18627",4356.63235193277,-0.415865631568063,0.0773320842186849,-5.37765968381313,7.54602774708325e-08,3.68347175930139e-06
"ENSMUSG00000043940","Wdfy3","72145",40116.0973127539,-0.133953374533245,0.0249285804060457,-5.37348586848368,7.72288605102313e-08,3.76217110967351e-06
"ENSMUSG00000034663","Bmp2k","140780",2209.37678615009,0.29760103488074,0.0554103959709614,5.37085197941379,7.83655149803962e-08,3.80983054142068e-06
"ENSMUSG00000026675","Hsd17b7","15490",2920.2450955996,0.231977593885099,0.0432061085606996,5.36909251059252,7.91338217371508e-08,3.83942625021075e-06
"ENSMUSG00000079057","Cyp4v3","102294",771.102627275959,0.447134732224006,0.0833221500671311,5.36633694478309,8.03517729369967e-08,3.8906748807421e-06
"ENSMUSG00000026483","Niban1","63913",615.282684986178,0.376007083965599,0.0702672180552877,5.35110246814879,8.7420001020351e-08,4.22442233846334e-06
"ENSMUSG00000036995","Asap3","230837",934.91750913032,0.428268433661479,0.080166734083586,5.34222129112737,9.18144727883132e-08,4.42788634799751e-06
"ENSMUSG00000030447","Cyfip1","20430",9237.23263852352,0.16997577479921,0.031846315325629,5.33737649273409,9.43010959831649e-08,4.53871174966973e-06
